Geo_Code,Year,Gender,Age,Population_Estimate,Measure_Type
N92000002,2011,All Persons,3,25600,Count
N92000002,2011,All Persons,4,24364,Count
N92000002,2011,All Persons,5,23211,Count
N92000002,2011,All Persons,6,22581,Count
N92000002,2011,All Persons,7,22326,Count
N92000002,2011,All Persons,8,21814,Count
N92000002,2011,All Persons,9,21889,Count
N92000002,2011,All Persons,10,22139,Count
N92000002,2011,All Persons,11,23027,Count
N92000002,2011,All Persons,12,24029,Count
N92000002,2011,All Persons,13,24369,Count
N92000002,2011,All Persons,14,24784,Count
N92000002,2011,All Persons,15,24543,Count
N92000002,2011,All Persons,16,24863,Count
N92000002,2011,All Persons,17,25269,Count
N92000002,2011,All Persons,18,25316,Count
N92000002,2011,All Persons,19,25017,Count
N92000002,2011,All Persons,20,24852,Count
N92000002,2011,All Persons,21,24740,Count
N92000002,2011,All Persons,22,24866,Count
N92000002,2011,All Persons,23,25163,Count
N92000002,2011,All Persons,24,25425,Count
N92000002,2011,All Persons,25,25348,Count
N92000002,2011,All Persons,26,25312,Count
N92000002,2011,All Persons,27,24955,Count
N92000002,2011,All Persons,28,24724,Count
N92000002,2011,All Persons,29,24658,Count
N92000002,2011,All Persons,30,25296,Count
N92000002,2011,All Persons,31,25327,Count
N92000002,2011,All Persons,32,24095,Count
N92000002,2011,All Persons,33,23168,Count
N92000002,2011,All Persons,34,22841,Count
N92000002,2011,All Persons,35,23027,Count
N92000002,2011,All Persons,36,23486,Count
N92000002,2011,All Persons,37,24193,Count
N92000002,2011,All Persons,38,25064,Count
N92000002,2011,All Persons,39,25440,Count
N92000002,2011,All Persons,40,26015,Count
N92000002,2011,All Persons,41,25996,Count
N92000002,2011,All Persons,42,26278,Count
N92000002,2011,All Persons,43,26624,Count
N92000002,2011,All Persons,44,26631,Count
N92000002,2011,All Persons,45,26705,Count
N92000002,2011,All Persons,46,27142,Count
N92000002,2011,All Persons,47,26738,Count
N92000002,2011,All Persons,48,26091,Count
N92000002,2011,All Persons,49,25413,Count
N92000002,2011,All Persons,50,25022,Count
N92000002,2011,All Persons,51,24055,Count
N92000002,2011,All Persons,52,23378,Count
N92000002,2011,All Persons,53,23089,Count
N92000002,2011,All Persons,54,22169,Count
N92000002,2011,All Persons,55,21309,Count
N92000002,2011,All Persons,56,20277,Count
N92000002,2011,All Persons,57,19973,Count
N92000002,2011,All Persons,58,19559,Count
N92000002,2011,All Persons,59,18812,Count
N92000002,2011,All Persons,60,18802,Count
N92000002,2011,All Persons,61,18938,Count
N92000002,2011,All Persons,62,18778,Count
N92000002,2011,All Persons,63,18732,Count
N92000002,2011,All Persons,64,18779,Count
N92000002,2011,All Persons,65,17431,Count
N92000002,2011,All Persons,66,17192,Count
N92000002,2011,All Persons,67,17164,Count
N92000002,2011,All Persons,68,16513,Count
N92000002,2011,All Persons,69,14751,Count
N92000002,2011,All Persons,70,13291,Count
N92000002,2011,All Persons,71,12957,Count
N92000002,2011,All Persons,72,13025,Count
N92000002,2011,All Persons,73,12348,Count
N92000002,2011,All Persons,74,12079,Count
N92000002,2011,All Persons,75,11323,Count
N92000002,2011,All Persons,76,10677,Count
N92000002,2011,All Persons,77,9976,Count
N92000002,2011,All Persons,78,9622,Count
N92000002,2011,All Persons,79,9108,Count
N92000002,2011,All Persons,80,8654,Count
N92000002,2011,All Persons,81,7908,Count
N92000002,2011,All Persons,82,7263,Count
N92000002,2011,All Persons,83,6589,Count
N92000002,2011,All Persons,84,6126,Count
N92000002,2011,All Persons,85,5365,Count
N92000002,2011,All Persons,86,4793,Count
N92000002,2011,All Persons,87,4300,Count
N92000002,2011,All Persons,88,3712,Count
N92000002,2011,All Persons,89,3165,Count
N92000002,2011,All Persons,90,10430,Count
N92000002,2011,Females,0,12421,Count
N92000002,2011,Females,1,12339,Count
N92000002,2011,Females,2,12452,Count
N92000002,2011,Females,3,12489,Count
N92000002,2011,Females,4,11850,Count
N92000002,2011,Females,5,11312,Count
N92000002,2011,Females,6,10926,Count
N92000002,2011,Females,7,10819,Count
N92000002,2011,Females,8,10655,Count
N92000002,2011,Females,9,10694,Count
N92000002,2011,Females,10,10776,Count
N92000002,2011,Females,11,11067,Count
N92000002,2011,Females,12,11736,Count
N92000002,2011,Females,13,11879,Count
N92000002,2011,Females,14,12139,Count
N92000002,2011,Females,15,11921,Count
N92000002,2011,Females,16,12089,Count
N92000002,2011,Females,17,12434,Count
N92000002,2011,Females,18,12506,Count
N92000002,2011,Females,19,12234,Count
N92000002,2011,Females,20,12097,Count
N92000002,2011,Females,21,12091,Count
N92000002,2011,Females,22,12238,Count
N92000002,2011,Females,23,12560,Count
N92000002,2011,Females,24,12729,Count
N92000002,2011,Females,25,12813,Count
N92000002,2011,Females,26,12777,Count
N92000002,2011,Females,27,12711,Count
N92000002,2011,Females,28,12646,Count
N92000002,2011,Females,29,12615,Count
N92000002,2011,Females,30,12955,Count
N92000002,2011,Females,31,12957,Count
N92000002,2011,Females,32,12515,Count
N92000002,2011,Females,33,11888,Count
N92000002,2011,Females,34,11687,Count
N92000002,2011,Females,35,11757,Count
N92000002,2011,Females,36,11934,Count
N92000002,2011,Females,37,12352,Count
N92000002,2011,Females,38,12767,Count
N92000002,2011,Females,39,12871,Count
N92000002,2011,Females,40,13322,Count
N92000002,2011,Females,41,13280,Count
N92000002,2011,Females,42,13415,Count
N92000002,2011,Females,43,13545,Count
N92000002,2011,Females,44,13589,Count
N92000002,2011,Females,45,13524,Count
N92000002,2011,Females,46,13837,Count
N92000002,2011,Females,47,13529,Count
N92000002,2011,Females,48,13049,Count
N92000002,2011,Females,49,12924,Count
N92000002,2011,Females,50,12636,Count
N92000002,2011,Females,51,12216,Count
N92000002,2011,Females,52,11809,Count
N92000002,2011,Females,53,11638,Count
N92000002,2011,Females,54,11200,Count
N92000002,2011,Females,55,10659,Count
N92000002,2011,Females,56,10079,Count
N92000002,2011,Females,57,9850,Count
N92000002,2011,Females,58,9783,Count
N92000002,2011,Females,59,9451,Count
N92000002,2011,Females,60,9430,Count
N92000002,2011,Females,61,9589,Count
N92000002,2011,Females,62,9526,Count
N92000002,2011,Females,63,9623,Count
N92000002,2011,Females,64,9746,Count
N92000002,2011,Females,65,8968,Count
N92000002,2011,Females,66,8900,Count
N92000002,2011,Females,67,8843,Count
N92000002,2011,Females,68,8614,Count
N92000002,2011,Females,69,7705,Count
N92000002,2011,Females,70,7012,Count
N92000002,2011,Females,71,6924,Count
N92000002,2011,Females,72,6975,Count
N92000002,2011,Females,73,6599,Count
N92000002,2011,Females,74,6553,Count
N92000002,2011,Females,75,6269,Count
N92000002,2011,Females,76,5910,Count
N92000002,2011,Females,77,5574,Count
N92000002,2011,Females,78,5548,Count
N92000002,2011,Females,79,5301,Count
N92000002,2011,Females,80,5126,Count
N92000002,2011,Females,81,4799,Count
N92000002,2011,Females,82,4487,Count
N92000002,2011,Females,83,4136,Count
N92000002,2011,Females,84,3833,Count
N92000002,2011,Females,85,3456,Count
N92000002,2011,Females,86,3105,Count
N92000002,2011,Females,87,2874,Count
N92000002,2011,Females,88,2549,Count
N92000002,2011,Females,89,2235,Count
N92000002,2011,Females,90,7754,Count
N92000002,2011,Males,0,12943,Count
N92000002,2011,Males,1,12827,Count
N92000002,2011,Males,2,13148,Count
N92000002,2011,Males,3,13111,Count
N92000002,2011,Males,4,12514,Count
N92000002,2011,Males,5,11899,Count
N92000002,2011,Males,6,11655,Count
N92000002,2011,Males,7,11507,Count
N92000002,2011,Males,8,11159,Count
N92000002,2011,Males,9,11195,Count
N92000002,2011,Males,10,11363,Count
N92000002,2011,Males,11,11960,Count
N92000002,2011,Males,12,12293,Count
N92000002,2011,Males,13,12490,Count
N92000002,2011,Males,14,12645,Count
N92000002,2011,Males,15,12622,Count
N92000002,2011,Males,16,12774,Count
N92000002,2011,Males,17,12835,Count
N92000002,2011,Males,18,12810,Count
N92000002,2011,Males,19,12783,Count
N92000002,2011,Males,20,12755,Count
N92000002,2011,Males,21,12649,Count
N92000002,2011,Males,22,12628,Count
N92000002,2011,Males,23,12603,Count
N92000002,2011,Males,24,12696,Count
N92000002,2011,Males,25,12535,Count
N92000002,2011,Males,26,12535,Count
N92000002,2011,Males,27,12244,Count
N92000002,2011,Males,28,12078,Count
N92000002,2011,Males,29,12043,Count
N92000002,2011,Males,30,12341,Count
N92000002,2011,Males,31,12370,Count
N92000002,2011,Males,32,11580,Count
N92000002,2011,Males,33,11280,Count
N92000002,2011,Males,34,11154,Count
N92000002,2011,Males,35,11270,Count
N92000002,2011,Males,36,11552,Count
N92000002,2011,Males,37,11841,Count
N92000002,2011,Males,38,12297,Count
N92000002,2011,Males,39,12569,Count
N92000002,2011,Males,40,12693,Count
N92000002,2011,Males,41,12716,Count
N92000002,2011,Males,42,12863,Count
N92000002,2011,Males,43,13079,Count
N92000002,2011,Males,44,13042,Count
N92000002,2011,Males,45,13181,Count
N92000002,2011,Males,46,13305,Count
N92000002,2011,Males,47,13209,Count
N92000002,2011,Males,48,13042,Count
N92000002,2011,Males,49,12489,Count
N92000002,2011,Males,50,12386,Count
N92000002,2011,Males,51,11839,Count
N92000002,2011,Males,52,11569,Count
N92000002,2011,Males,53,11451,Count
N92000002,2011,Males,54,10969,Count
N92000002,2011,Males,55,10650,Count
N92000002,2011,Males,56,10198,Count
N92000002,2011,Males,57,10123,Count
N92000002,2011,Males,58,9776,Count
N92000002,2011,Males,59,9361,Count
N92000002,2011,Males,60,9372,Count
N92000002,2011,Males,61,9349,Count
N92000002,2011,Males,62,9252,Count
N92000002,2011,Males,63,9109,Count
N92000002,2011,Males,64,9033,Count
N92000002,2011,Males,65,8463,Count
N92000002,2011,Males,66,8292,Count
N92000002,2011,Males,67,8321,Count
N92000002,2011,Males,68,7899,Count
N92000002,2011,Males,69,7046,Count
N92000002,2011,Males,70,6279,Count
N92000002,2011,Males,71,6033,Count
N92000002,2011,Males,72,6050,Count
N92000002,2011,Males,73,5749,Count
N92000002,2011,Males,74,5526,Count
N92000002,2011,Males,75,5054,Count
N92000002,2011,Males,76,4767,Count
N92000002,2011,Males,77,4402,Count
N92000002,2011,Males,78,4074,Count
N92000002,2011,Males,79,3807,Count
N92000002,2011,Males,80,3528,Count
N92000002,2011,Males,81,3109,Count
N92000002,2011,Males,82,2776,Count
N92000002,2011,Males,83,2453,Count
N92000002,2011,Males,84,2293,Count
N92000002,2011,Males,85,1909,Count
N92000002,2011,Males,86,1688,Count
N92000002,2011,Males,87,1426,Count
N92000002,2011,Males,88,1163,Count
N92000002,2011,Males,89,930,Count
N92000002,2011,Males,90,2676,Count
N92000002,2012,All Persons,0,25307,Count
N92000002,2012,All Persons,1,25505,Count
N92000002,2012,All Persons,2,25230,Count
N92000002,2012,All Persons,3,25645,Count
N92000002,2012,All Persons,4,25637,Count
N92000002,2012,All Persons,5,24328,Count
N92000002,2012,All Persons,6,23200,Count
N92000002,2012,All Persons,7,22608,Count
N92000002,2012,All Persons,8,22347,Count
N92000002,2012,All Persons,9,21828,Count
N92000002,2012,All Persons,10,21939,Count
N92000002,2012,All Persons,11,22166,Count
N92000002,2012,All Persons,12,23057,Count
N92000002,2012,All Persons,13,24066,Count
N92000002,2012,All Persons,14,24441,Count
N92000002,2012,All Persons,15,24837,Count
N92000002,2012,All Persons,16,24565,Count
N92000002,2012,All Persons,17,24868,Count
N92000002,2012,All Persons,18,25313,Count
N92000002,2012,All Persons,19,24540,Count
N92000002,2012,All Persons,20,24027,Count
N92000002,2012,All Persons,21,24636,Count
N92000002,2012,All Persons,22,24835,Count
N92000002,2012,All Persons,23,25077,Count
N92000002,2012,All Persons,24,25295,Count
N92000002,2012,All Persons,25,25229,Count
N92000002,2012,All Persons,26,25205,Count
N92000002,2012,All Persons,27,25298,Count
N92000002,2012,All Persons,28,24850,Count
N92000002,2012,All Persons,29,24550,Count
N92000002,2012,All Persons,30,24619,Count
N92000002,2012,All Persons,31,25170,Count
N92000002,2012,All Persons,32,25191,Count
N92000002,2012,All Persons,33,23983,Count
N92000002,2012,All Persons,34,23084,Count
N92000002,2012,All Persons,35,22750,Count
N92000002,2012,All Persons,36,22980,Count
N92000002,2012,All Persons,37,23448,Count
N92000002,2012,All Persons,38,24100,Count
N92000002,2012,All Persons,39,24944,Count
N92000002,2012,All Persons,40,25390,Count
N92000002,2012,All Persons,41,25988,Count
N92000002,2012,All Persons,42,25932,Count
N92000002,2012,All Persons,43,26209,Count
N92000002,2012,All Persons,44,26589,Count
N92000002,2012,All Persons,45,26577,Count
N92000002,2012,All Persons,46,26699,Count
N92000002,2012,All Persons,47,27074,Count
N92000002,2012,All Persons,48,26682,Count
N92000002,2012,All Persons,49,26042,Count
N92000002,2012,All Persons,50,25362,Count
N92000002,2012,All Persons,51,24958,Count
N92000002,2012,All Persons,52,24013,Count
N92000002,2012,All Persons,53,23297,Count
N92000002,2012,All Persons,54,23029,Count
N92000002,2012,All Persons,55,22097,Count
N92000002,2012,All Persons,56,21207,Count
N92000002,2012,All Persons,57,20191,Count
N92000002,2012,All Persons,58,19893,Count
N92000002,2012,All Persons,59,19460,Count
N92000002,2012,All Persons,60,18691,Count
N92000002,2012,All Persons,61,18686,Count
N92000002,2012,All Persons,62,18811,Count
N92000002,2012,All Persons,63,18643,Count
N92000002,2012,All Persons,64,18597,Count
N92000002,2012,All Persons,65,18567,Count
N92000002,2012,All Persons,66,17258,Count
N92000002,2012,All Persons,67,16998,Count
N92000002,2012,All Persons,68,16950,Count
N92000002,2012,All Persons,69,16279,Count
N92000002,2012,All Persons,70,14542,Count
N92000002,2012,All Persons,71,13055,Count
N92000002,2012,All Persons,72,12684,Count
N92000002,2012,All Persons,73,12727,Count
N92000002,2012,All Persons,74,12046,Count
N92000002,2012,All Persons,75,11721,Count
N92000002,2012,All Persons,76,10943,Count
N92000002,2012,All Persons,77,10313,Count
N92000002,2012,All Persons,78,9573,Count
N92000002,2012,All Persons,79,9230,Count
N92000002,2012,All Persons,80,8676,Count
N92000002,2012,All Persons,81,8183,Count
N92000002,2012,All Persons,82,7436,Count
N92000002,2012,All Persons,83,6796,Count
N92000002,2012,All Persons,84,6129,Count
N92000002,2012,All Persons,85,5570,Count
N92000002,2012,All Persons,86,4835,Count
N92000002,2012,All Persons,87,4285,Count
N92000002,2012,All Persons,88,3789,Count
N92000002,2012,All Persons,89,3194,Count
N92000002,2012,All Persons,90,11040,Count
N92000002,2012,Females,0,12327,Count
N92000002,2012,Females,1,12518,Count
N92000002,2012,Females,2,12386,Count
N92000002,2012,Females,3,12462,Count
N92000002,2012,Females,4,12484,Count
N92000002,2012,Females,5,11839,Count
N92000002,2012,Females,6,11284,Count
N92000002,2012,Females,7,10943,Count
N92000002,2012,Females,8,10830,Count
N92000002,2012,Females,9,10664,Count
N92000002,2012,Females,10,10727,Count
N92000002,2012,Females,11,10785,Count
N92000002,2012,Females,12,11082,Count
N92000002,2012,Females,13,11741,Count
N92000002,2012,Females,14,11901,Count
N92000002,2012,Females,15,12159,Count
N92000002,2012,Females,16,11937,Count
N92000002,2012,Females,17,12091,Count
N92000002,2012,Females,18,12454,Count
N92000002,2012,Females,19,12103,Count
N92000002,2012,Females,20,11736,Count
N92000002,2012,Females,21,11998,Count
N92000002,2012,Females,22,12152,Count
N92000002,2012,Females,23,12351,Count
N92000002,2012,Females,24,12635,Count
N92000002,2012,Females,25,12659,Count
N92000002,2012,Females,26,12763,Count
N92000002,2012,Females,27,12771,Count
N92000002,2012,Females,28,12679,Count
N92000002,2012,Females,29,12583,Count
N92000002,2012,Females,30,12589,Count
N92000002,2012,Females,31,12875,Count
N92000002,2012,Females,32,12901,Count
N92000002,2012,Females,33,12477,Count
N92000002,2012,Females,34,11833,Count
N92000002,2012,Females,35,11666,Count
N92000002,2012,Females,36,11736,Count
N92000002,2012,Females,37,11930,Count
N92000002,2012,Females,38,12340,Count
N92000002,2012,Females,39,12736,Count
N92000002,2012,Females,40,12855,Count
N92000002,2012,Females,41,13280,Count
N92000002,2012,Females,42,13258,Count
N92000002,2012,Females,43,13393,Count
N92000002,2012,Females,44,13534,Count
N92000002,2012,Females,45,13574,Count
N92000002,2012,Females,46,13535,Count
N92000002,2012,Females,47,13806,Count
N92000002,2012,Females,48,13502,Count
N92000002,2012,Females,49,13014,Count
N92000002,2012,Females,50,12912,Count
N92000002,2012,Females,51,12610,Count
N92000002,2012,Females,52,12211,Count
N92000002,2012,Females,53,11777,Count
N92000002,2012,Females,54,11615,Count
N92000002,2012,Females,55,11172,Count
N92000002,2012,Females,56,10614,Count
N92000002,2012,Females,57,10029,Count
N92000002,2012,Females,58,9809,Count
N92000002,2012,Females,59,9759,Count
N92000002,2012,Females,60,9399,Count
N92000002,2012,Females,61,9380,Count
N92000002,2012,Females,62,9536,Count
N92000002,2012,Females,63,9466,Count
N92000002,2012,Females,64,9566,Count
N92000002,2012,Females,65,9673,Count
N92000002,2012,Females,66,8898,Count
N92000002,2012,Females,67,8821,Count
N92000002,2012,Females,68,8763,Count
N92000002,2012,Females,69,8487,Count
N92000002,2012,Females,70,7620,Count
N92000002,2012,Females,71,6920,Count
N92000002,2012,Females,72,6800,Count
N92000002,2012,Females,73,6848,Count
N92000002,2012,Females,74,6483,Count
N92000002,2012,Females,75,6386,Count
N92000002,2012,Females,76,6102,Count
N92000002,2012,Females,77,5747,Count
N92000002,2012,Females,78,5396,Count
N92000002,2012,Females,79,5359,Count
N92000002,2012,Females,80,5084,Count
N92000002,2012,Females,81,4867,Count
N92000002,2012,Females,82,4553,Count
N92000002,2012,Females,83,4226,Count
N92000002,2012,Females,84,3886,Count
N92000002,2012,Females,85,3539,Count
N92000002,2012,Females,86,3156,Count
N92000002,2012,Females,87,2818,Count
N92000002,2012,Females,88,2562,Count
N92000002,2012,Females,89,2209,Count
N92000002,2012,Females,90,8150,Count
N92000002,2012,Males,0,12980,Count
N92000002,2012,Males,1,12987,Count
N92000002,2012,Males,2,12844,Count
N92000002,2012,Males,3,13183,Count
N92000002,2012,Males,4,13153,Count
N92000002,2012,Males,5,12489,Count
N92000002,2012,Males,6,11916,Count
N92000002,2012,Males,7,11665,Count
N92000002,2012,Males,8,11517,Count
N92000002,2012,Males,9,11164,Count
N92000002,2012,Males,10,11212,Count
N92000002,2012,Males,11,11381,Count
N92000002,2012,Males,12,11975,Count
N92000002,2012,Males,13,12325,Count
N92000002,2012,Males,14,12540,Count
N92000002,2012,Males,15,12678,Count
N92000002,2012,Males,16,12628,Count
N92000002,2012,Males,17,12777,Count
N92000002,2012,Males,18,12859,Count
N92000002,2012,Males,19,12437,Count
N92000002,2012,Males,20,12291,Count
N92000002,2012,Males,21,12638,Count
N92000002,2012,Males,22,12683,Count
N92000002,2012,Males,23,12726,Count
N92000002,2012,Males,24,12660,Count
N92000002,2012,Males,25,12570,Count
N92000002,2012,Males,26,12442,Count
N92000002,2012,Males,27,12527,Count
N92000002,2012,Males,28,12171,Count
N92000002,2012,Males,29,11967,Count
N92000002,2012,Males,30,12030,Count
N92000002,2012,Males,31,12295,Count
N92000002,2012,Males,32,12290,Count
N92000002,2012,Males,33,11506,Count
N92000002,2012,Males,34,11251,Count
N92000002,2012,Males,35,11084,Count
N92000002,2012,Males,36,11244,Count
N92000002,2012,Males,37,11518,Count
N92000002,2012,Males,38,11760,Count
N92000002,2012,Males,39,12208,Count
N92000002,2012,Males,40,12535,Count
N92000002,2012,Males,41,12708,Count
N92000002,2012,Males,42,12674,Count
N92000002,2012,Males,43,12816,Count
N92000002,2012,Males,44,13055,Count
N92000002,2012,Males,45,13003,Count
N92000002,2012,Males,46,13164,Count
N92000002,2012,Males,47,13268,Count
N92000002,2012,Males,48,13180,Count
N92000002,2012,Males,49,13028,Count
N92000002,2012,Males,50,12450,Count
N92000002,2012,Males,51,12348,Count
N92000002,2012,Males,52,11802,Count
N92000002,2012,Males,53,11520,Count
N92000002,2012,Males,54,11414,Count
N92000002,2012,Males,55,10925,Count
N92000002,2012,Males,56,10593,Count
N92000002,2012,Males,57,10162,Count
N92000002,2012,Males,58,10084,Count
N92000002,2012,Males,59,9701,Count
N92000002,2012,Males,60,9292,Count
N92000002,2012,Males,61,9306,Count
N92000002,2012,Males,62,9275,Count
N92000002,2012,Males,63,9177,Count
N92000002,2012,Males,64,9031,Count
N92000002,2012,Males,65,8894,Count
N92000002,2012,Males,66,8360,Count
N92000002,2012,Males,67,8177,Count
N92000002,2012,Males,68,8187,Count
N92000002,2012,Males,69,7792,Count
N92000002,2012,Males,70,6922,Count
N92000002,2012,Males,71,6135,Count
N92000002,2012,Males,72,5884,Count
N92000002,2012,Males,73,5879,Count
N92000002,2012,Males,74,5563,Count
N92000002,2012,Males,75,5335,Count
N92000002,2012,Males,76,4841,Count
N92000002,2012,Males,77,4566,Count
N92000002,2012,Males,78,4177,Count
N92000002,2012,Males,79,3871,Count
N92000002,2012,Males,80,3592,Count
N92000002,2012,Males,81,3316,Count
N92000002,2012,Males,82,2883,Count
N92000002,2012,Males,83,2570,Count
N92000002,2012,Males,84,2243,Count
N92000002,2012,Males,85,2031,Count
N92000002,2012,Males,86,1679,Count
N92000002,2012,Males,87,1467,Count
N92000002,2012,Males,88,1227,Count
N92000002,2012,Males,89,985,Count
N92000002,2012,Males,90,2890,Count
N92000002,2013,All Persons,0,24631,Count
N92000002,2013,All Persons,1,25573,Count
N92000002,2013,All Persons,2,25545,Count
N92000002,2013,All Persons,3,25244,Count
N92000002,2013,All Persons,4,25680,Count
N92000002,2013,All Persons,5,25601,Count
N92000002,2013,All Persons,6,24360,Count
N92000002,2013,All Persons,7,23239,Count
N92000002,2013,All Persons,8,22656,Count
N92000002,2013,All Persons,9,22389,Count
N92000002,2013,All Persons,10,21841,Count
N92000002,2013,All Persons,11,21974,Count
N92000002,2013,All Persons,12,22192,Count
N92000002,2013,All Persons,13,23096,Count
N92000002,2013,All Persons,14,24134,Count
N92000002,2013,All Persons,15,24452,Count
N92000002,2013,All Persons,16,24836,Count
N92000002,2013,All Persons,17,24572,Count
N92000002,2013,All Persons,18,24844,Count
N92000002,2013,All Persons,19,24312,Count
N92000002,2013,All Persons,20,23709,Count
N92000002,2013,All Persons,21,24481,Count
N92000002,2013,All Persons,22,24666,Count
N92000002,2013,All Persons,23,24715,Count
N92000002,2013,All Persons,24,24625,Count
N92000002,2013,All Persons,25,24800,Count
N92000002,2013,All Persons,26,25009,Count
N92000002,2013,All Persons,27,24975,Count
N92000002,2013,All Persons,28,25031,Count
N92000002,2013,All Persons,29,24670,Count
N92000002,2013,All Persons,30,24411,Count
N92000002,2013,All Persons,31,24486,Count
N92000002,2013,All Persons,32,24965,Count
N92000002,2013,All Persons,33,25035,Count
N92000002,2013,All Persons,34,23854,Count
N92000002,2013,All Persons,35,22920,Count
N92000002,2013,All Persons,36,22651,Count
N92000002,2013,All Persons,37,22802,Count
N92000002,2013,All Persons,38,23336,Count
N92000002,2013,All Persons,39,24048,Count
N92000002,2013,All Persons,40,24874,Count
N92000002,2013,All Persons,41,25253,Count
N92000002,2013,All Persons,42,25846,Count
N92000002,2013,All Persons,43,25785,Count
N92000002,2013,All Persons,44,26119,Count
N92000002,2013,All Persons,45,26571,Count
N92000002,2013,All Persons,46,26565,Count
N92000002,2013,All Persons,47,26598,Count
N92000002,2013,All Persons,48,27072,Count
N92000002,2013,All Persons,49,26616,Count
N92000002,2013,All Persons,50,25969,Count
N92000002,2013,All Persons,51,25311,Count
N92000002,2013,All Persons,52,24926,Count
N92000002,2013,All Persons,53,23917,Count
N92000002,2013,All Persons,54,23263,Count
N92000002,2013,All Persons,55,22924,Count
N92000002,2013,All Persons,56,21997,Count
N92000002,2013,All Persons,57,21097,Count
N92000002,2013,All Persons,58,20111,Count
N92000002,2013,All Persons,59,19773,Count
N92000002,2013,All Persons,60,19322,Count
N92000002,2013,All Persons,61,18588,Count
N92000002,2013,All Persons,62,18601,Count
N92000002,2013,All Persons,63,18685,Count
N92000002,2013,All Persons,64,18448,Count
N92000002,2013,All Persons,65,18397,Count
N92000002,2013,All Persons,66,18384,Count
N92000002,2013,All Persons,67,17016,Count
N92000002,2013,All Persons,68,16821,Count
N92000002,2013,All Persons,69,16697,Count
N92000002,2013,All Persons,70,16010,Count
N92000002,2013,All Persons,71,14286,Count
N92000002,2013,All Persons,72,12833,Count
N92000002,2013,All Persons,73,12408,Count
N92000002,2013,All Persons,74,12448,Count
N92000002,2013,All Persons,75,11719,Count
N92000002,2013,All Persons,76,11334,Count
N92000002,2013,All Persons,77,10562,Count
N92000002,2013,All Persons,78,9917,Count
N92000002,2013,All Persons,79,9144,Count
N92000002,2013,All Persons,80,8797,Count
N92000002,2013,All Persons,81,8182,Count
N92000002,2013,All Persons,82,7685,Count
N92000002,2013,All Persons,83,6920,Count
N92000002,2013,All Persons,84,6290,Count
N92000002,2013,All Persons,85,5540,Count
N92000002,2013,All Persons,86,5029,Count
N92000002,2013,All Persons,87,4284,Count
N92000002,2013,All Persons,88,3750,Count
N92000002,2013,All Persons,89,3344,Count
N92000002,2013,All Persons,90,11337,Count
N92000002,2013,Females,0,12108,Count
N92000002,2013,Females,1,12482,Count
N92000002,2013,Females,2,12537,Count
N92000002,2013,Females,3,12379,Count
N92000002,2013,Females,4,12468,Count
N92000002,2013,Females,5,12504,Count
N92000002,2013,Females,6,11831,Count
N92000002,2013,Females,7,11325,Count
N92000002,2013,Females,8,10975,Count
N92000002,2013,Females,9,10842,Count
N92000002,2013,Females,10,10686,Count
N92000002,2013,Females,11,10736,Count
N92000002,2013,Females,12,10826,Count
N92000002,2013,Females,13,11108,Count
N92000002,2013,Females,14,11780,Count
N92000002,2013,Females,15,11918,Count
N92000002,2013,Females,16,12184,Count
N92000002,2013,Females,17,11939,Count
N92000002,2013,Females,18,12071,Count
N92000002,2013,Females,19,11755,Count
N92000002,2013,Females,20,11510,Count
N92000002,2013,Females,21,12029,Count
N92000002,2013,Females,22,12191,Count
N92000002,2013,Females,23,12289,Count
N92000002,2013,Females,24,12290,Count
N92000002,2013,Females,25,12491,Count
N92000002,2013,Females,26,12595,Count
N92000002,2013,Females,27,12697,Count
N92000002,2013,Females,28,12693,Count
N92000002,2013,Females,29,12611,Count
N92000002,2013,Females,30,12491,Count
N92000002,2013,Females,31,12563,Count
N92000002,2013,Females,32,12777,Count
N92000002,2013,Females,33,12855,Count
N92000002,2013,Females,34,12440,Count
N92000002,2013,Females,35,11802,Count
N92000002,2013,Females,36,11624,Count
N92000002,2013,Females,37,11705,Count
N92000002,2013,Females,38,11905,Count
N92000002,2013,Females,39,12338,Count
N92000002,2013,Females,40,12695,Count
N92000002,2013,Females,41,12813,Count
N92000002,2013,Females,42,13262,Count
N92000002,2013,Females,43,13221,Count
N92000002,2013,Females,44,13395,Count
N92000002,2013,Females,45,13531,Count
N92000002,2013,Females,46,13573,Count
N92000002,2013,Females,47,13487,Count
N92000002,2013,Females,48,13808,Count
N92000002,2013,Females,49,13481,Count
N92000002,2013,Females,50,12985,Count
N92000002,2013,Females,51,12898,Count
N92000002,2013,Females,52,12619,Count
N92000002,2013,Females,53,12182,Count
N92000002,2013,Females,54,11750,Count
N92000002,2013,Females,55,11578,Count
N92000002,2013,Females,56,11134,Count
N92000002,2013,Females,57,10579,Count
N92000002,2013,Females,58,9991,Count
N92000002,2013,Females,59,9788,Count
N92000002,2013,Females,60,9703,Count
N92000002,2013,Females,61,9354,Count
N92000002,2013,Females,62,9350,Count
N92000002,2013,Females,63,9493,Count
N92000002,2013,Females,64,9394,Count
N92000002,2013,Females,65,9480,Count
N92000002,2013,Females,66,9579,Count
N92000002,2013,Females,67,8812,Count
N92000002,2013,Females,68,8754,Count
N92000002,2013,Females,69,8661,Count
N92000002,2013,Females,70,8378,Count
N92000002,2013,Females,71,7520,Count
